applicant_id,latest_score,earliest_score,score_delta,score_volatility,pull_count,pull_freq_30d,pull_freq_90d,days_since_first_pull,days_since_last_pull,lender_diversity,multi_lender_flag,thin_file_flag,avg_delinquencies,avg_enquiries,avg_utilization,first_pull_date,last_pull_date,risk_cohort,activation_score,blind_spot_flag
65339290-db2b-4e80-9125-7699f2ed0c92,540,518,22,8.44,4,0,0,687,647,4,1,0,1.0,5.75,0.7017,2023-02-14,2023-03-26,D_Subprime,0.1207,0
6533a6c8-db07-431b-b82f-d46c6325830e,661,666,-5,2.62,3,0,0,138,133,3,1,0,0.0,7.0,0.4015,2024-08-16,2024-08-21,C_NearPrime,0.0682,0
6536c037-8f5d-444b-9a20-172542621310,785,748,37,15.63,3,0,0,183,171,3,1,0,0.0,7.67,0.1165,2024-07-02,2024-07-14,A_PrimeStable,0.1026,0
6537b43c-75e6-46f8-ab19-6e59d20f2426,583,583,0,0.0,1,0,0,550,550,1,0,1,0.0,11.0,0.5969,2023-07-01,2023-07-01,E_ThinFile,0.0001,0
653abcc6-ec3f-4fe1-9804-c2a54b941980,675,675,0,0.0,1,0,0,598,598,1,0,0,0.0,6.0,0.2437,2023-05-14,2023-05-14,C_NearPrime,0.0001,0
653b9f9c-5402-40a0-9c63-544d59e5e9c9,862,867,-5,2.5,2,0,0,231,230,2,0,0,0.0,7.5,0.1047,2024-05-15,2024-05-16,A_PrimeStable,0.0341,0
653c3838-421f-41ec-8686-5136adb31500,731,695,36,13.06,4,0,0,469,456,4,1,1,0.0,9.25,0.5304,2023-09-20,2023-10-03,E_ThinFile,0.1341,1
65403c42-ffdd-43f4-bdcd-d2cb6cdcdfee,634,614,20,10.0,2,0,0,443,394,2,0,0,0.0,4.5,0.9409,2023-10-16,2023-12-04,C_NearPrime,0.0524,1
65434723-8797-4f5a-a9be-98c75ad4f1fa,641,713,-72,27.0,4,0,0,593,528,4,1,0,0.0,4.75,0.5879,2023-05-19,2023-07-23,C_NearPrime,0.1001,0
6545fe4a-2f25-4750-87b4-fa188baf858d,653,653,0,0.0,1,1,1,14,14,1,0,0,0.0,6.0,0.5567,2024-12-18,2024-12-18,C_NearPrime,0.0476,0
6546ea28-e0d8-4a1d-a439-6e0cbf45f2cc,471,477,-6,3.4,3,0,0,648,640,3,1,0,0.0,8.67,0.7843,2023-03-25,2023-04-02,D_Subprime,0.0667,0
65493343-cd61-431d-9fb9-689d8eb65ee6,637,637,0,2.77,4,0,0,250,208,4,1,1,0.0,8.75,0.6999,2024-04-26,2024-06-07,E_ThinFile,0.1009,0
6549a2dc-4153-4c55-96f7-9350df8b94eb,635,642,-7,3.5,2,0,0,239,225,2,0,0,1.0,7.5,0.7723,2024-05-07,2024-05-21,C_NearPrime,0.0341,0
654acbc1-a554-49b9-baee-fe521ddf64df,532,532,0,0.0,1,0,0,259,259,1,0,0,1.0,11.0,0.633,2024-04-17,2024-04-17,D_Subprime,0.0006,0
65520515-4b5c-4d07-b4f2-d0e42a3fdd16,838,815,23,10.47,8,0,0,342,257,8,1,0,0.0,5.75,0.237,2024-01-25,2024-04-19,A_PrimeStable,0.2223,0
655d1f0a-b307-43f2-aa15-cf84c2a0cb85,648,648,0,0.0,1,0,0,493,493,1,0,0,0.0,4.0,0.6258,2023-08-27,2023-08-27,C_NearPrime,0.0002,0
655f1c8a-e7ea-4635-8f07-bf443a826a17,704,698,6,3.0,2,0,0,240,175,2,0,1,0.0,10.5,0.394,2024-05-06,2024-07-10,E_ThinFile,0.0401,0
656197b7-f850-444a-8c7a-3bb2e97e8ae3,706,654,52,21.83,5,0,5,73,61,5,1,1,0.0,8.0,0.2788,2024-10-20,2024-11-01,E_ThinFile,0.3422,1
65625523-ee9f-433b-9488-770556941fcf,667,668,-1,3.4,6,0,0,241,229,6,1,0,0.0,6.33,0.7032,2024-05-05,2024-05-17,C_NearPrime,0.1674,0
65656b32-d56c-4402-9471-01f35dbaf2d5,835,821,14,5.73,3,0,0,588,560,3,1,0,0.0,8.67,0.3416,2023-05-24,2023-06-21,A_PrimeStable,0.0799,0
6566aa56-bcfe-43a7-b67f-90bc7f8884ff,634,635,-1,0.5,2,0,0,587,585,2,0,1,0.0,6.5,0.9411,2023-05-25,2023-05-27,E_ThinFile,0.0334,0
656b26e5-2449-447d-b05a-fda80f066e8c,702,683,19,9.5,2,0,0,278,274,2,0,1,0.0,8.5,0.4334,2024-03-29,2024-04-02,E_ThinFile,0.0518,1
657287b9-0223-4db2-9a7e-061d283388f0,680,656,24,9.81,3,0,0,615,585,3,1,1,0.0,4.67,0.8659,2023-04-27,2023-05-27,E_ThinFile,0.0893,1
65785194-0afc-40a5-8378-abe1254ec0d9,667,621,46,19.57,5,0,5,85,35,5,1,0,0.0,11.4,0.9224,2024-10-08,2024-11-27,C_NearPrime,0.3395,1
657bad62-b92e-45c6-affe-a56c4bd5c43c,698,761,-63,24.77,4,0,0,252,215,4,1,0,0.0,7.75,0.231,2024-04-24,2024-05-31,C_NearPrime,0.1008,0
657bb1d5-42be-437e-aef2-6a0c32ed924e,778,778,0,0.0,1,0,0,275,275,1,0,0,0.0,14.0,0.2719,2024-04-01,2024-04-01,A_PrimeStable,0.0006,0
657e2a93-ebc6-4ebe-92d8-08983a6d1e92,690,657,33,12.67,5,0,0,158,122,5,1,1,0.0,12.6,0.5242,2024-07-27,2024-09-01,E_ThinFile,0.1661,1
657e8791-fd41-4b2c-b959-5b960f8520a9,605,661,-56,24.04,5,0,0,652,606,5,1,1,0.0,7.8,0.5504,2023-03-21,2023-05-06,E_ThinFile,0.1334,0
657f867e-6878-44eb-af6c-ca2735d8ede5,591,575,16,9.81,4,0,2,99,83,4,1,0,0.0,10.0,0.8315,2024-09-24,2024-10-10,D_Subprime,0.1802,0
658499b6-bccb-4909-b6cd-dba758e0432e,900,853,47,17.12,7,0,0,304,245,7,1,0,0.0,9.86,0.1328,2024-03-03,2024-05-01,A_PrimeStable,0.2449,0
65883a02-864a-42fa-af1a-a5bc977d0d77,499,580,-81,28.23,5,0,0,597,574,5,1,0,1.0,6.2,1.0049,2023-05-15,2023-06-07,D_Subprime,0.1334,0
659522f7-0157-4f3b-b82b-d5edd0a6bcab,604,622,-18,7.72,3,0,0,197,171,3,1,0,1.0,7.33,0.9454,2024-06-18,2024-07-14,C_NearPrime,0.0678,0
65973802-a9b0-4d0e-99c7-3573a7d98151,651,652,-1,0.5,2,0,2,42,35,2,0,1,0.0,11.0,0.2835,2024-11-20,2024-11-27,E_ThinFile,0.1024,0
659ba7bc-5075-47e7-9568-04df0a62aad8,752,740,12,6.0,2,0,1,121,90,2,0,1,0.0,11.0,0.0733,2024-09-02,2024-10-03,E_ThinFile,0.0783,0
65a42589-f5b7-47f7-bc2d-0f069936d1cd,641,641,0,0.0,1,0,0,154,154,1,0,1,1.0,14.0,0.727,2024-07-31,2024-07-31,E_ThinFile,0.0013,0
65a426e3-50ff-48a1-9c51-780fc05712ac,795,795,0,0.0,1,0,0,159,159,1,0,0,0.0,15.0,0.315,2024-07-26,2024-07-26,A_PrimeStable,0.0012,0
65aea94f-eda4-44e9-b7e1-81fbedc4a62d,642,640,2,4.32,3,0,0,299,293,3,1,0,1.0,10.0,0.6596,2024-03-08,2024-03-14,C_NearPrime,0.0691,0
65b15302-b4cd-4a97-820d-341f37a6931a,615,615,0,0.0,1,0,0,697,697,1,0,0,1.0,9.0,0.6484,2023-02-04,2023-02-04,C_NearPrime,0.0,0
65b37653-aea1-4875-a126-85c9b097d926,643,627,16,8.0,2,0,0,527,507,2,0,0,2.0,7.0,0.6839,2023-07-24,2023-08-13,C_NearPrime,0.0485,1
65b38a77-0ba3-41b0-9db2-9705f4628e3f,811,808,3,1.5,2,0,0,317,303,2,0,1,0.0,7.5,0.106,2024-02-19,2024-03-04,E_ThinFile,0.0366,0
65ba1660-43d2-425a-a8e9-f9654aad108b,827,713,114,38.96,7,0,7,79,69,7,1,1,0.0,8.71,0.3787,2024-10-14,2024-10-24,E_ThinFile,0.5292,1
65c09eec-e6d8-4cce-99ab-9e70146e930e,676,670,6,3.0,2,0,0,564,563,2,0,0,0.0,8.5,0.3998,2023-06-17,2023-06-18,C_NearPrime,0.0391,0
65c0b862-198d-42c4-907b-15614fd8395d,688,582,106,38.68,5,0,0,679,656,5,1,0,0.0,5.2,0.47,2023-02-22,2023-03-17,C_NearPrime,0.2331,1
65c41add-5223-4f55-b097-39f5cd80d3e6,653,632,21,10.5,2,0,0,631,624,2,0,1,0.0,5.0,0.6014,2023-04-11,2023-04-18,E_ThinFile,0.0531,1
65c628a6-cc58-482b-9733-9dd9bd7c5379,683,666,17,9.83,4,0,0,369,354,4,1,1,0.0,5.0,0.5847,2023-12-29,2024-01-13,E_ThinFile,0.1164,1
65c69ff3-94f3-404d-ab30-b58f81466f44,723,716,7,3.5,2,0,0,351,330,2,0,0,0.0,11.5,0.6269,2024-01-16,2024-02-06,A_PrimeStable,0.0403,0
65c901b2-4c47-48ce-ac46-26a5372bd290,662,662,0,0.0,2,0,0,439,409,2,0,1,0.0,10.0,0.6134,2023-10-20,2023-11-19,E_ThinFile,0.0336,0
65ca049c-4218-4c19-820b-3c0035a1f749,753,753,0,0.0,1,0,0,464,464,1,0,0,0.0,4.0,0.4276,2023-09-25,2023-09-25,A_PrimeStable,0.0002,0
65cddb8f-bd1f-42e4-b9a2-fc0670d8b8ef,582,582,0,0.0,1,0,0,482,482,1,0,1,0.0,2.0,0.778,2023-09-07,2023-09-07,E_ThinFile,0.0002,0
65d41628-7191-4516-9a88-a4ad5bb0492e,894,876,18,8.35,4,0,0,354,312,4,1,0,0.0,5.75,0.1343,2024-01-13,2024-02-24,A_PrimeStable,0.1174,0
65dc37af-959b-4cf6-8e9e-cec0e4579b96,752,752,0,0.0,1,0,0,474,474,1,0,0,0.0,14.0,0.5241,2023-09-15,2023-09-15,A_PrimeStable,0.0002,0
65dc42e1-9942-45f2-9359-d0fcb10ce28b,848,729,119,40.95,5,0,0,632,624,5,1,0,0.0,10.6,0.5241,2023-04-10,2023-04-18,A_PrimeStable,0.2453,0
65e3df9a-269b-4e8e-a11f-588d3870bc09,539,522,17,8.5,2,0,0,188,168,2,0,0,0.0,8.5,0.7568,2024-06-27,2024-07-17,D_Subprime,0.0505,0
65e81b07-74b4-4c66-8233-b10b8e11cf67,582,560,22,11.0,2,0,0,533,529,2,0,0,1.0,6.5,0.7618,2023-07-18,2023-07-22,D_Subprime,0.0542,0
65eab241-8b3b-4e69-9b83-a2411c064dc5,608,594,14,7.0,2,1,2,40,29,2,0,1,0.0,8.0,1.0271,2024-11-22,2024-12-03,E_ThinFile,0.117,1
65eabae7-ce8c-42cb-a4ed-c5aed93ce711,844,850,-6,3.0,2,0,0,663,662,2,0,0,0.0,6.0,0.2568,2023-03-10,2023-03-11,A_PrimeStable,0.0334,0
65eede87-17f4-408d-8a15-05160ccee32c,533,533,0,0.0,1,0,0,602,602,1,0,0,0.0,11.0,0.8038,2023-05-10,2023-05-10,D_Subprime,0.0001,0
65f30867-d175-457a-ade2-05694b34fc50,626,626,0,0.0,1,0,1,52,52,1,0,0,1.0,11.0,0.6112,2024-11-10,2024-11-10,C_NearPrime,0.0356,0
65f9133e-ed17-4a88-95e8-1742bd8f6018,613,613,0,0.0,1,0,0,543,543,1,0,1,0.0,13.0,0.4664,2023-07-08,2023-07-08,E_ThinFile,0.0001,0
65fba04c-9c3b-4e8f-a595-3e720821f281,660,643,17,8.5,2,0,0,515,483,2,0,1,0.0,7.5,0.8115,2023-08-05,2023-09-06,E_ThinFile,0.0495,1
66019675-bd78-4c46-be77-797ebd901948,576,576,0,0.0,1,0,0,700,700,1,0,1,0.0,10.0,0.5578,2023-02-01,2023-02-01,E_ThinFile,0.0,0
660855b1-0dec-4177-a948-24fc30ae59a9,677,692,-15,7.5,2,0,0,511,484,2,0,1,0.0,11.0,0.6819,2023-08-09,2023-09-05,E_ThinFile,0.0335,0
660bc188-67e7-4940-80eb-dd902c7520bf,632,623,9,4.5,2,0,0,400,385,2,0,0,0.0,11.5,0.8887,2023-11-28,2023-12-13,C_NearPrime,0.0421,0
66172c53-3ff5-4443-8c2a-76bff9dfa93c,686,695,-9,4.5,2,0,0,210,204,2,0,1,0.0,6.0,0.3539,2024-06-05,2024-06-11,E_ThinFile,0.0342,0
661a0653-038b-4de1-96e5-ef99c0a0dbef,614,614,0,0.0,1,0,0,583,583,1,0,0,0.0,12.0,0.3923,2023-05-29,2023-05-29,C_NearPrime,0.0001,0
661aecd7-5402-4353-82e5-62a83c26e578,697,697,0,0.0,1,0,0,255,255,1,0,1,0.0,2.0,0.4672,2024-04-21,2024-04-21,E_ThinFile,0.0006,0
661c7f15-2235-4bb4-bca6-733b581d5b57,746,746,0,0.0,1,0,0,715,715,1,0,0,0.0,12.0,0.6218,2023-01-17,2023-01-17,A_PrimeStable,0.0,0
6623dc79-7931-4175-b5ad-dc09cb339d98,632,631,1,0.47,3,0,0,183,142,3,1,0,2.0,7.67,0.6625,2024-07-02,2024-08-12,C_NearPrime,0.069,0
6625e149-23e6-4e04-be2a-ea0e6378beb2,627,631,-4,2.96,4,0,0,577,523,4,1,0,1.0,8.75,0.7298,2023-06-04,2023-07-28,C_NearPrime,0.1001,0
66288764-f026-4013-a9b6-316beba20c9c,510,510,0,0.0,1,0,0,485,485,1,0,0,0.0,7.0,0.7802,2023-09-04,2023-09-04,D_Subprime,0.0002,0
6631e954-6ee2-4d83-8e24-dcf3d81b17ae,769,741,28,14.0,2,0,0,417,366,2,0,1,0.0,6.0,0.4887,2023-11-11,2024-01-01,E_ThinFile,0.06,1
6633f759-48ac-4ce4-8909-cb4e73d4cef0,759,694,65,23.96,4,0,0,147,105,4,1,1,0.0,10.75,0.5508,2024-08-07,2024-09-18,E_ThinFile,0.1631,1
6633fe88-c085-4251-99b1-3c075b30d031,703,703,0,0.0,1,0,0,220,220,1,0,1,0.0,13.0,0.7836,2024-05-26,2024-05-26,E_ThinFile,0.0008,0
6634e0bc-f43d-4c3f-988e-41d75268d0bc,768,745,23,10.03,3,0,0,675,670,3,1,0,0.0,4.67,0.1647,2023-02-26,2023-03-03,A_PrimeStable,0.0883,0
663ba0f7-8a7f-4e3c-a801-df14de3199bb,606,575,31,10.83,7,0,0,214,176,7,1,0,0.0,5.14,0.8489,2024-06-01,2024-07-09,C_NearPrime,0.2302,1
663e4e2c-e279-4a97-9b84-1fa1fba9d1a7,499,490,9,4.5,2,0,0,576,567,2,0,0,0.0,4.5,0.673,2023-06-05,2023-06-14,D_Subprime,0.0419,0
663e59b2-9759-44fc-91f1-e4fabf7112e0,614,620,-6,4.35,5,0,0,669,649,5,1,1,1.0,8.6,0.7566,2023-03-04,2023-03-24,E_ThinFile,0.1334,0
66408d19-f8fe-466d-82b1-eb609da78501,659,659,0,0.0,1,1,1,29,29,1,0,0,0.0,6.0,0.5844,2024-12-03,2024-12-03,C_NearPrime,0.0393,0
664b6255-abbf-439c-853a-418e717ac17c,717,717,0,0.0,1,0,0,436,436,1,0,1,0.0,7.0,0.7175,2023-10-23,2023-10-23,E_ThinFile,0.0002,0
664e1913-6733-43ea-af24-9c8927517346,683,678,5,2.94,3,0,0,432,381,3,1,0,0.0,10.0,0.4826,2023-10-27,2023-12-17,C_NearPrime,0.0717,0
66513bf9-5606-4cc4-b6b2-9214fbacd207,767,682,85,31.47,4,0,0,441,423,4,1,0,0.0,5.25,0.4829,2023-10-18,2023-11-05,A_PrimeStable,0.1802,0
665635e9-62ca-4a28-a19a-a45436ee9251,710,699,11,5.5,2,0,0,186,180,2,0,1,0.0,13.5,0.561,2024-06-29,2024-07-05,E_ThinFile,0.0447,0
665949f8-1037-4ca9-85a0-b3c96cd797ce,665,607,58,22.4,4,0,0,426,407,4,1,1,1.0,6.5,0.7893,2023-11-02,2023-11-21,E_ThinFile,0.1548,1
665a2b37-b359-4509-b1b7-5b7562764f9f,572,572,0,0.0,2,0,0,514,439,2,0,1,0.0,14.0,0.7979,2023-08-06,2023-10-20,E_ThinFile,0.0336,0
665f2186-205e-47e8-ac7c-fb0bbd4c3d26,785,785,0,0.0,1,0,0,375,375,1,0,0,0.0,5.0,0.485,2023-12-23,2023-12-23,A_PrimeStable,0.0003,0
665f4c75-fced-468b-be15-0036c42354d3,680,689,-9,4.5,2,0,0,700,691,2,0,1,0.0,8.5,0.4076,2023-02-01,2023-02-10,E_ThinFile,0.0334,0
665f71fc-0168-4281-8e57-4d6e2188b27d,775,654,121,45.77,7,0,0,648,590,7,1,0,0.0,9.14,0.8321,2023-03-25,2023-05-22,A_PrimeStable,0.3139,0
666b65f3-54f6-4939-9d06-43e7969b9bff,562,562,0,0.0,1,0,0,261,261,1,0,0,1.0,11.0,0.8306,2024-04-15,2024-04-15,D_Subprime,0.0006,0
666ba082-257f-4fe4-ad3c-30b30eb844bb,665,670,-5,4.82,4,0,0,180,173,4,1,1,0.0,6.0,0.4726,2024-07-05,2024-07-12,E_ThinFile,0.1011,0
666c6adb-7f33-46cc-9c20-fe8cf1d09ba2,506,566,-60,25.13,4,0,0,182,138,4,1,1,1.0,3.0,0.822,2024-07-03,2024-08-16,E_ThinFile,0.1015,0
666e7c16-490a-4713-a620-cbea180cb0ae,759,744,15,7.5,2,0,0,498,481,2,0,0,0.0,13.5,0.561,2023-08-22,2023-09-08,A_PrimeStable,0.0476,0
666f9b06-7c4a-432b-8f8d-5d186155f691,818,816,2,5.6,5,0,0,377,316,5,1,0,0.0,7.6,0.3033,2023-12-21,2024-02-20,A_PrimeStable,0.1357,0
667818b5-5a8b-460b-9ee4-f7e750923e81,697,599,98,31.97,5,0,0,561,542,5,1,0,2.0,8.4,0.9172,2023-06-20,2023-07-09,C_NearPrime,0.2256,1
66789c67-6412-4512-99d7-4e4a94771dd1,699,791,-92,34.16,5,0,0,481,456,5,1,0,0.0,7.8,0.4245,2023-09-08,2023-10-03,C_NearPrime,0.1335,0
667d56ea-0d5e-4f4c-8fa0-bbec66d56c69,602,602,0,0.0,1,0,0,228,228,1,0,0,0.0,13.0,0.5233,2024-05-18,2024-05-18,C_NearPrime,0.0008,0
667d5756-2a4b-4ba8-ab51-a8834156d583,520,505,15,6.16,3,0,0,559,532,3,1,0,0.0,7.33,0.766,2023-06-22,2023-07-19,D_Subprime,0.0809,0
6686be4c-f2fd-4bc1-a610-ecf1dfe4d3e5,560,560,0,0.0,1,0,0,569,569,1,0,0,2.0,11.0,0.7495,2023-06-12,2023-06-12,D_Subprime,0.0001,0
668cd9ca-47c6-48cd-8f35-aca50e3d1d44,773,772,1,4.5,3,0,0,619,566,3,1,0,0.0,4.33,0.3073,2023-04-23,2023-06-15,A_PrimeStable,0.0677,0
6690d2ca-da55-40a6-8d55-7d96d01f95ed,727,727,0,0.0,1,0,0,430,430,1,0,0,0.0,7.0,0.2714,2023-10-29,2023-10-29,A_PrimeStable,0.0002,0
66955a0b-d3d2-4fc7-9dcf-07a93a50ac79,665,663,2,1.0,2,0,0,220,218,2,0,0,0.0,10.0,0.3522,2024-05-26,2024-05-28,C_NearPrime,0.036,0
6696af3c-6405-4439-a963-d2869ffbf049,725,725,0,0.0,1,0,0,701,701,1,0,1,0.0,2.0,0.4221,2023-01-31,2023-01-31,E_ThinFile,0.0,0
669ced33-f736-475b-949a-57abbd017d6c,716,716,0,0.0,1,0,0,513,513,1,0,0,0.0,4.0,0.6227,2023-08-07,2023-08-07,A_PrimeStable,0.0001,0
669d190e-8d71-4809-9202-2135c3fe3b0b,547,551,-4,6.0,4,0,0,135,121,4,1,0,0.0,5.5,0.6466,2024-08-19,2024-09-02,D_Subprime,0.1017,0
669d9e8d-7106-4506-bb1f-cbee9a12a186,631,546,85,30.71,5,0,0,552,534,5,1,0,2.0,8.2,0.7297,2023-06-29,2023-07-17,C_NearPrime,0.2134,1
669dbf77-4003-42de-98c3-0efa436ead7c,448,459,-11,10.7,7,0,0,253,234,7,1,0,1.0,8.29,0.5125,2024-04-23,2024-05-12,D_Subprime,0.2007,0
669dd881-21a8-42f7-95f2-1859fd590c5d,535,539,-4,2.0,2,0,0,237,217,2,0,0,0.0,8.0,0.7653,2024-05-09,2024-05-29,D_Subprime,0.0341,0
669f20e5-84d2-47e0-892c-94e2ddd951a8,754,703,51,18.12,5,0,0,200,172,5,1,1,0.0,7.0,0.7368,2024-06-15,2024-07-13,E_ThinFile,0.1824,1
66a714e4-65c7-4764-b4e9-c1f252eab615,807,783,24,11.02,5,0,0,130,122,5,1,0,0.0,6.6,0.2301,2024-08-24,2024-09-01,A_PrimeStable,0.1576,0
66a7a0e8-2cfc-48dd-a3d2-4b33706920f4,621,621,0,0.0,1,0,0,302,302,1,0,0,1.0,12.0,0.7375,2024-03-05,2024-03-05,C_NearPrime,0.0005,0
66a7b8a7-58b9-49d2-81ee-b72ecfcf13fc,686,705,-19,8.14,4,0,0,455,380,4,1,0,0.0,6.5,0.5256,2023-10-04,2023-12-18,C_NearPrime,0.1003,0
66a9e0eb-c2fc-4747-b044-2e4dd22e59c3,688,708,-20,8.2,6,0,0,456,444,6,1,0,0.0,5.17,0.4795,2023-10-03,2023-10-15,C_NearPrime,0.1669,0
66aa11e0-ce5b-48d3-98de-844d4e4d1c62,734,704,30,12.34,6,0,0,320,285,6,1,0,0.0,9.83,0.4459,2024-02-16,2024-03-22,B_PrimeActive,0.1954,0
66aceb9d-b384-4687-b095-b4dc48160fd6,625,625,0,0.0,1,0,0,564,564,1,0,1,0.0,14.0,0.6346,2023-06-17,2023-06-17,E_ThinFile,0.0001,0
66b03f8c-d95b-4627-a6ca-0b6098f43bed,785,785,0,0.0,1,0,0,529,529,1,0,0,0.0,15.0,0.1757,2023-07-22,2023-07-22,A_PrimeStable,0.0001,0
66b273d6-c6e7-493f-8da2-b78da134d00f,715,715,0,0.0,1,0,0,154,154,1,0,1,0.0,4.0,0.4134,2024-07-31,2024-07-31,E_ThinFile,0.0013,0
66b29821-e0d7-4e7a-975b-b6d9427f7d19,623,623,0,0.0,1,0,0,385,385,1,0,0,0.0,7.0,0.6775,2023-12-13,2023-12-13,C_NearPrime,0.0003,0
66b3b35d-33ad-482c-94be-700cdc1ceef1,690,665,25,10.96,3,0,3,84,45,3,1,0,0.0,6.0,0.3944,2024-10-09,2024-11-17,C_NearPrime,0.189,1
66b48127-d836-413c-a49d-82f62b9681a4,646,646,0,0.0,1,0,0,323,323,1,0,1,2.0,13.0,0.8372,2024-02-13,2024-02-13,E_ThinFile,0.0004,0
66b54472-c42e-4443-9f37-674918be4afc,622,600,22,11.0,2,0,0,291,215,2,0,0,0.0,5.5,0.6892,2024-03-16,2024-05-31,C_NearPrime,0.0548,1
66b77913-d8a1-45e1-abda-9de8304782f6,500,509,-9,3.19,5,0,0,203,175,5,1,0,0.0,8.4,0.716,2024-06-12,2024-07-10,D_Subprime,0.1344,0
66b78a68-ffcd-4dbb-9ab4-09a7a74e1132,552,530,22,8.53,4,0,0,383,329,4,1,0,2.0,7.25,0.5052,2023-12-15,2024-02-07,D_Subprime,0.1211,0
66b8fc03-3e6e-4845-a4cd-a1e00fb2aa1b,500,568,-68,26.28,4,0,0,302,297,4,1,0,1.0,7.5,0.7344,2024-03-05,2024-03-10,D_Subprime,0.1005,0
66b90b33-507b-4dce-b564-ec4711e35df5,704,694,10,3.96,4,0,0,139,111,4,1,1,0.0,8.0,0.5937,2024-08-15,2024-09-12,E_ThinFile,0.1113,0
66bf0d7e-425b-4087-a0cd-65ecccfb3a8a,559,553,6,3.0,2,0,0,258,255,2,0,1,0.0,6.5,0.6118,2024-04-18,2024-04-21,E_ThinFile,0.0396,0
66bf2f7b-24c7-4813-a031-b07e3e75b5a0,542,554,-12,6.0,2,0,0,168,161,2,0,1,0.0,12.5,0.8081,2024-07-17,2024-07-24,E_ThinFile,0.0345,0
66c87853-4a81-43eb-8fd5-c5fbf6886f60,590,687,-97,37.0,4,0,0,336,286,4,1,1,0.0,7.5,0.6551,2024-01-31,2024-03-21,E_ThinFile,0.1005,0
66caac36-6b0f-4192-a8be-3d063b708c60,688,688,0,0.0,1,0,0,264,264,1,0,0,0.0,6.0,0.7463,2024-04-12,2024-04-12,C_NearPrime,0.0006,0
66d2badd-9f5c-4815-84d8-883e06daf034,726,710,16,10.06,4,0,0,710,678,4,1,0,0.0,8.5,0.5447,2023-01-22,2023-02-23,B_PrimeActive,0.1151,0
66d33e2b-8244-4e28-a2b7-9f7d51dfe2ba,540,545,-5,6.44,4,0,0,277,265,4,1,0,0.0,6.5,0.8462,2024-03-30,2024-04-11,D_Subprime,0.1006,0
66d39b37-9c1b-47b6-8010-4fa8d7fc09e0,634,634,0,0.0,1,0,0,132,132,1,0,0,0.0,15.0,0.507,2024-08-22,2024-08-22,C_NearPrime,0.0015,0
66d43029-f6f7-407b-b049-0a0554422092,686,685,1,0.5,2,0,0,327,325,2,0,1,0.0,12.0,0.5525,2024-02-09,2024-02-11,E_ThinFile,0.0347,0
66d77597-5b4d-4408-b2ae-54b5d9fac730,739,713,26,10.14,4,0,0,235,216,4,1,0,0.0,9.5,0.5203,2024-05-11,2024-05-30,B_PrimeActive,0.1253,0
66def47a-8aa5-406b-a862-f86a86fc5c14,649,619,30,12.61,5,0,0,675,607,5,1,0,0.0,6.2,0.6145,2023-02-26,2023-05-05,C_NearPrime,0.1616,1
66e03d1d-78db-4a31-babe-45a1bd2a3298,692,636,56,22.91,4,0,0,145,131,4,1,0,0.0,7.25,0.7046,2024-08-09,2024-08-23,C_NearPrime,0.1542,1
66e09579-8154-44cf-89cb-122cb679b1b9,719,828,-109,35.45,6,0,0,512,486,6,1,0,0.0,8.83,0.2032,2023-08-08,2023-09-03,B_PrimeActive,0.1668,0
66e2da17-5495-4b0c-9d49-34ccb7627b45,685,680,5,6.24,6,0,6,64,46,6,1,0,0.0,8.33,0.6181,2024-10-29,2024-11-16,C_NearPrime,0.3639,0
66e718ef-0171-4698-8849-84f30552f462,677,652,25,10.66,3,0,0,484,479,3,1,0,0.0,6.33,0.8241,2023-09-05,2023-09-10,C_NearPrime,0.0904,1
66f2acc2-c99b-4d21-8536-f9407af91c15,669,679,-10,5.0,2,0,0,220,198,2,0,1,0.0,12.5,0.4703,2024-05-26,2024-06-17,E_ThinFile,0.0342,0
66f5e19e-2f3a-4115-aaa9-82113a8d58dc,656,722,-66,25.15,4,0,0,287,270,4,1,0,0.0,9.5,0.5308,2024-03-20,2024-04-06,C_NearPrime,0.1006,0
66f98297-4952-4774-8ccd-68407a4def7c,593,586,7,3.5,2,0,0,179,172,2,0,0,2.0,7.0,0.765,2024-07-06,2024-07-13,D_Subprime,0.041,0
66fc4f1e-5fb9-414a-8d4f-86312723f9cd,628,628,0,0.0,1,0,1,76,76,1,0,0,2.0,3.0,0.8001,2024-10-17,2024-10-17,C_NearPrime,0.0342,0
66fe3b45-0cd8-4e41-ac7e-18aefca60abb,737,737,0,0.0,1,0,0,540,540,1,0,0,0.0,8.0,0.618,2023-07-11,2023-07-11,A_PrimeStable,0.0001,0
66ff39cb-782c-44f1-87a4-def1905119f9,551,551,0,0.0,1,0,0,552,552,1,0,0,1.0,6.0,0.6789,2023-06-29,2023-06-29,D_Subprime,0.0001,0
66ffa43f-9bb3-4641-997e-0f8131b9676a,801,738,63,24.94,4,0,0,213,185,4,1,0,0.0,5.75,0.6925,2024-06-02,2024-06-30,A_PrimeStable,0.1603,0
67018e15-6504-4d61-afdf-9c4c3d80124c,832,823,9,4.5,2,0,0,706,687,2,0,0,0.0,4.0,0.4733,2023-01-26,2023-02-14,A_PrimeStable,0.0418,0
67030c37-3356-436e-b1e4-48e1ec857a7c,808,795,13,6.5,2,0,0,591,572,2,0,0,0.0,11.0,0.224,2023-05-21,2023-06-09,A_PrimeStable,0.0457,0
